53	455	מתקשה	עלית קרפ	יאללה ביתר	6	יָצָאתִי מֵהַמַּיִם, גּוֹרֵר בְּקוֹשִׁי אֶת רַגְלַי, מִתְקַשָּׁה בִּתְנוּעָה, כָּבֵד מֵהַקּוֹר.	יָצָאתִי מֵהַמַּיִם, גּוֹרֶרֶת בְּקוֹשִׁי אֶת רַגְלַי, מִתְקַשָּׁה בִּתְנוּעָה, כְּבֵדָה מֵהַקּוֹר.	2	0	1
54	462	מתכסה	פאביו מוראביטו	דלתות אסורות	1	הוּא מִתְכַּסֶּה בְּסָדִין וּמִסְתּוֹבֵב בְּרוֹב טַאקְט לְעֵבֶר הַחַלּוֹן.	הִיא מִתְכַּסֶּה בְּסָדִין וּמִסְתּוֹבֶבֶת בְּרוֹב טַאקְט לְעֵבֶר הַחַלּוֹן.	1	1	0
55	470	מתהווה	פטר שטאם	בני האלוהים	6	וּמִיכָאֵל הִנִּיחַ אֶת יָדָיו עַל הַיֶּלֶד הַמִּתְהַוֶּוה וְחָשׁ בְּאוֹשֶׁר.	וּמִיכָאֵלֶה הִנִּיחָה אֶת יָדֶיהָ עַל הַיַּלְדָּה הַמִּתְהַוֶּוה וְחָשָׁה בְּאוֹשֶׁר.	1	1	0
56	477	מתראה	פרנץ קפקא	גזר הדין	1	הָיָה מִתְרָאֶה עִם אָבִיו בִּקְבִיעוּת בְּבֵית-הָעֵסֶק.	הָיְיתָה מִתְרָאֶה עִם אָבִיהָ בִּקְבִיעוּת בְּבֵית-הָעֵסֶק.	1	1	0
57	492	מתקשה	קלמנס מאייר	מחוץ לדלת	2	הַכֶּלֶב שֶׁלִּי מִתְקַשֶּׁה לָרֶדֶת אֶת הַמַּדְרֵגוֹת הַמְּעַטּוֹת.	הַכַּלְבָּה שֶׁלִּי מִתְקַשֶּׁה לָרֶדֶת אֶת הַמַּדְרֵגוֹת הַמְּעַטּוֹת.	1	1	0
58	495	מתקשה	קריסטינה שילקה	זה אני	1	אֲנִי מִתְקַשָּׁה לְחָבֵּר מִילִּים בּוֹדְדוֹת לִכְדֵי מִשְׁפָּט, אֲבָל בַּסּוֹף אֲנִי מַצְלִיחַ.	אֲנִי מִתְקַשָּׁה לְחָבֵּר מִילִּים בּוֹדְדוֹת לִכְדֵי מִשְׁפָּט, אֲבָל בְּסוֹף אֲנִי מַצְלִיחָה.	1	0	1
59	497	מתקשה	קתרין רֶגלָה	הצופים	1	הוּא מִתְקַשֶּׁה לְהַאֲמִין שֶׁהִיא נוֹתֶרֶת אֲדִישָׁה מוּל זֶה.	הִיא מִתְקַשָּׁה לְהַאֲמִין שֶׁהוּא נוֹתַר אָדִישׁ מוּל זֶה.	1	1	1
60	506	מתגאה	רוברט מוסיל	הפורטוגזית	4	בְּשֶׁל רִפְיוֹן הַהַחְלָמָה, הָיָה מִתְגָּאֶה כִּמְעַט בְּחוֹסֶר-הָאוֹנִים שֶׁבּוֹ.	בְּשֶׁל רִפְיוֹן הַהַחְלָמָה, הָיְתָה מִתְגָּאֶה כִּמְעַט בְּחוֹסֶר-הָאוֹנִים שֶׁבָּהּ.	1	1	0
61	506	משתאה	רוברט מוסיל	הפורטוגזית	3	כַּאֲשֶׁר בְּשׁוּבוֹ הָיָה כְּמִשְׁתָּאֶה לְאַהֲבָתָהּ שֶׁעַזָּה הִיא מִן הָרָגִיל.	כַּאֲשֶׁר בַּשׁוּבָה הָיְיתָה כְּמִשְׁתָּאֶה לְאַהֲבָתוֹ שֶׁעַזָּה הִיא מִן הָרָגִיל.	1	1	0
62	514	משתהה	רונית מטלון	ילדה בקפה	3	אֵלַי, שֶׁסּוֹפֵר מַטְבְּעוֹת, מִשְׁתַּהֶה קְצָת בְּתַעֲנוּג עִם כָּל צִילְצוּל קָלוּשׁ שֶׁל מַטְבֵּעַ בַּמַטְבֵּעַ.	מִזִּי, שֶׁסּוֹפֶרֶת מַטְבְּעוֹת, מִשְׁתַּהֶה קְצָת בְּתַעֲנוּג עִם כָּל צִילְצוּל קָלוּשׁ שֶׁל מַטְבֵּעַ בַּמַטְבֵּעַ.	2	1	0
63	523	מתקשה	ריינר מריה רילקה	שיעור התעמלות	9	צְחוֹק עָצוֹר בְּתוֹכוֹ וּמְטַלְטֵל אוֹתוֹ הִנֵּה וְהִנֵה, עַד שֶׁהוּא מִתְקַשֶּׁה לְהַמְשִׁיךְ.	צְחוֹק עָצוֹר בְּתוֹכָהּ וּמְטַלְטֵל אוֹתָהּ הִנֵּה וְהִנֵה, עַד שֶׁהִיא מִתְקַשָּׁה לְהַמְשִׁיךְ.	1	1	1
64	529	מתכסה	רמונה אוסובל	דרך צלחה	1	הוּא מִתְכַּסֶּה בִּשְּׂמִיכָה שֶׁלּוֹ.	הִיא מִתְכַּסֶּה בִּשְּׂמִיכָה שֶׁלָּהּ.	2	1	0
65	542	משתנה	שיר חייק	לדוידי	6	אֵיךְ אַתָּה צוֹחֵק בְּשֶׁקֶט וְאֵיךְ אַתָּה מִשְׁתַּנֶּה עִם גְּדִילָתְךָ.	אֵיךְ אַתְּ צוֹחֶקֶת בְּשֶׁקֶט וְאֵיךְ אֶת מִשְׁתַּנֶּה עִם גְּדִילָתְךָ.	1	1	0
66	544	מתמחה	שירי שפירא	השאלה והחזרה	5	הֵבֵאתִי אוֹתָם לְחַבְרֵי מֵחַבֵר אַחֵר שֶׁמִּתְמַחֶה בְּקִרְמִיקָה.	הֵבֵאתִי אוֹתָם לְחֶבְרָתִי מֵחֶבְרָה אַחֶרֶת שֶׁמִּתְמַחֶה בְּקִרְמִיקָה.	2	1	0
67	551	מתכסה	שרון הורודי	קוצים	6	לַמְרוֹת הַחוֹם אֲנִי נִשְׁכָּב עַל הַמִּיטָּה וּמִתְכַּסֶּה בִּשְׂמִיכַת הַפִּיקָה.	לַמְרוֹת הַחוֹם אֲנִי נִשְׁכֶּבֶת עַל הַמִּיטָּה וּמִתְכַּסֶּה בִּשְׂמִיכַת הַפִּיקָה.	2	1	0
68	567	מתבדה	תמר לויט	סיפור על חופשה עצובה	14	הוּא תָּמִיד צִיפָּה מֵהַחַיִּים שֶׁיִּהְיוּ קְצָת יוֹתֵר יָפִים מִמָּה שֶׁהָיוּ בֶּאֱמֶת וּבַסּוֹף תָּמִיד הָיָה מִתְבַּדֶּה.	הִיא תָּמִיד צִיפְּתָה מֵהַחַיִּים שֶׁיִּהְיוּ קְצָת יוֹתֵר יָפִים מִמָּה שֶׁהָיוּ בֶּאֱמֶת וּבַסּוֹף תָּמִיד הָיְיתָה מִתְבַּדֶה.	1	1	0
